id,director
87499,"nan, Ridley Scott, Tony Scott, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Zal Batmanglij, Zal Batmanglij, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
87502,"nan, nan, nan, nan, nan, Robert Zemeckis, John Gatins, nan, nan, nan, nan, Robert Zemeckis, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
87503,"nan, nan, Jesús Franco, nan, nan"
87504,"Roger Michell, nan"
87506,"Henning Carlsen, Henning Carlsen, nan"
87514,"John Guillermin, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
87516,"Spike Lee, nan, nan, nan, nan, nan, Spike Lee, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
87531,"Elia Kazan, nan, nan, nan, nan"
87533,"Steve Carver, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
87541,Michael Verhoeven
87561,"Jean Genet, Jean Genet, Jean Genet, Jean Genet, nan"
87567,"nan, nan, Justin Zackham, Justin Zackham, Justin Zackham, nan, nan, nan, nan, nan, nan, nan"
87587,"nan, nan, J.C. Khoury, J.C. Khoury, J.C. Khoury, J.C. Khoury, nan, nan, nan"
87588,"Roy Ward Baker, nan, nan, nan, nan, nan, nan"
87593,"Jay Duplass, Jay Duplass, Jay Duplass, Jay Duplass, Mark Duplass, J. Davis, J. Davis, nan, nan"
87612,"Lewis Seiler, nan, nan, nan"
87621,"Stuart Heisler, nan, nan"
87628,nan
87636,Akitarô Daichi
87654,"nan, Edith Carlmar, nan, nan"
87673,"Mikio Naruse, nan, nan, nan, nan, nan"
87677,"Jack Perez, nan"
87683,"nan, nan, nan, Sam Miller, nan, nan"
87706,"John 'Bud' Cardos, nan, nan"
87719,"John Lawrence, John Lawrence, nan, nan, nan"
87729,"James Ivory, nan, Ismail Merchant, nan"
87734,"George A. Romero, John A. Russo, nan, nan, George A. Romero, nan, George A. Romero, Jim Drake, nan, nan, nan, nan"
87737,"Adam Wingard, Joe Swanberg, Joe Swanberg, Adam Wingard, Simon Barrett, Joe Swanberg, nan, Joe Swanberg, Adam Wingard, nan, nan, Adam Wingard, nan"
87759,"Vladimir Basov, nan, Vladimir Basov"
87774,"nan, nan, nan, nan, nan, Arthur Marks, nan, nan, nan, nan, nan"
87788,"Martin G. Goldman, Martin G. Goldman, nan, nan, nan, nan, nan, nan"
87790,"Bill Berry, Bill Berry, Bill Berry, nan, nan, nan"
87799,"Grigori Aleksandrov, Isidor Simkov, Grigori Aleksandrov"
87817,"Hugo Alves, Hugo Alves, Mónica Santana Baptista, Mónica Santana Baptista, Hugo Martins, Hugo Martins, Tiago Nunes, Tiago Nunes, Patricia Raposo, Patricia Raposo, Rui Santos, Rui Santos, nan"
87818,"Mark Helfrich, Griffin Dunne, nan, nan, nan, Peter Farrelly, Peter Farrelly, nan, nan, Elizabeth Banks, nan, nan, nan, nan, nan, nan, James Gunn, James Gunn, nan, nan, Steven Brill, nan, nan, nan, Brett Ratner, nan, nan, nan, Steve Carr, nan, nan, nan, nan, nan, nan, Bob Odenkirk, nan, Ricky Blitt, nan, nan, nan, nan, Greg Pritikin, nan, nan, nan, Rusty Cundieff, nan, nan, Isaac Gabaeff, nan, nan, nan, James Duffy, Patrik Forsberg, Patrik Forsberg, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Jonathan van Tulleken, Jonathan van Tulleken, Jonathan van Tulleken, Jonathan van Tulleken, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, John Bruno, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Will Graham, Will Graham, nan, nan, nan, nan"
87820,"Joe Swanberg, Joe Swanberg, nan"
87825,"Robert Lorenz, nan, nan, nan, nan, nan, nan, nan, nan, Clint Eastwood, Robert Lorenz, nan, nan, nan, Tom Stern, nan, nan, nan, nan"
87826,"nan, nan, nan, nan, nan, nan, nan, Perry Andelin Blake, nan, nan, nan, nan, nan, nan, Frank Coraci, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
87827,"Ang Lee, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
87835,"nan, nan, Glenn Ciano, Glenn Ciano, nan, nan, nan, nan, nan, nan"
87847,"nan, Tosca Musk, nan, nan, nan, Brian Baugh, Stuart Acher, Andrew C. Erin, Andrew C. Erin, Andrew C. Erin"
87851,Jennifer Maytorena Taylor
87852,"Wayne Berwick, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
87874,"Tony Zarindast, nan, Tony Zarindast"
87881,"Edwin L. Marin, nan, nan, nan"
87884,"Howard Avedis, Howard Avedis, Howard Avedis, nan, nan, nan"
87894,"Richard Day, Cedric Gibbons, Ben Lewis, nan, Frances Marion, William Nigh, William Nigh, nan, nan, nan, nan, nan"
87897,"Larry Yust, nan, nan, Larry Yust, nan, nan, nan, nan, nan, nan"
87906,Enzo G. Castellari
87908,"Antonis Aggelopoulos, nan, nan, nan"
87909,"Ronald F. Maxwell, nan"
87911,"nan, George King, nan, nan"
87914,"Frank Woodruff, nan, nan, nan, nan, nan, nan, nan, nan"
87925,"nan, Bernard Vorhaus, nan, nan"
87936,"David Miller, David Miller, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
87939,"Jules Dassin, nan, nan, nan, nan, nan, nan, Karl Freund, nan"
87943,"Kim Longinotto, Florence Ayisi, Kim Longinotto, Florence Ayisi"
87945,Kirby Dick
87952,"Michael Tully, Mary Bronstein, Mary Bronstein"
87953,Hou Hsiao-hsien
87966,"nan, nan, Edward Bernds, Edward Bernds, nan, nan, nan, nan, nan, nan"
87983,"Robert Z. Leonard, nan"
87992,Peter Lindholm
87995,nan
88005,"nan, nan, nan, nan, nan, nan, Lorene Scafaria, Lorene Scafaria, nan, nan, nan, nan, nan, nan, nan"
88012,"nan, nan, nan, nan, nan, nan, Joan Littlewood"
88013,"Émile Reynaud, Émile Reynaud"
88018,"Walt Disney, Walt Disney, Wilfred Jackson, Les Clark, nan, nan, nan, nan, nan"
88030,Mika Kaurismäki
88034,"Raúl Ruiz, Raúl Ruiz, nan, nan"
88036,"nan, nan, nan, nan, nan, nan, R. Kelly, nan, nan, Salim Akil, nan"
88042,"nan, nan, nan, nan, Andy Fickman, nan, nan, nan, nan, nan"
88051,Lionel Rogosin
88057,"nan, nan, nan, nan, nan, nan, Jonathan Sobol, Jonathan Sobol, nan, nan, nan"
88059,Mika Kaurismäki
88061,"Godfrey Grayson, nan"
88065,"Milton Moses Ginsberg, Milton Moses Ginsberg"
88067,"nan, nan, nan, nan, nan, Manny Coto, Bob Misiorowski, nan, William Tannen, nan, nan"
88075,"nan, Robert Stevenson, Robert Sparks, nan, nan, nan, Dore Schary, nan, nan"
88107,"Kurt Wimmer, John Paragon, nan"
88126,"Aleksi Mäkelä, nan, nan, Aleksi Mäkelä"
88138,Bryan Poyser
88174,"Christopher Crowe, Christopher Crowe"
88176,"Peter Lorre, Peter Lorre, nan, nan, nan, nan, nan, nan"
88192,"nan, John Huston, James Wong Howe, nan, William Dieterle, nan, nan"
88209,"Robert Florey, nan, nan, nan, nan, nan, nan, nan"
88224,"Lisa Krueger, Lisa Krueger"
88237,Flávio Frederico
88253,"Albert Pyun, Albert Pyun, nan, nan, nan"
88264,Lindsay Anderson
88266,"Mario Bava, nan, Mario Bava, nan, nan, nan, nan, nan, Mario Bava, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
88269,"Yasujirō Ozu, nan, Yasujirō Ozu, nan, nan, nan, nan, nan"
88271,"Yasujirō Ozu, nan, nan, nan"
88273,"Lars von Trier, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Nikolaj Arcel, Nikolaj Arcel, Rasmus Heisterberg, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
88274,"Alexandru Maftei, nan"
88276,Hollis Frampton
88284,"Christian Petzold, Christian Petzold, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
88285,Phillip Noyce
88286,Michael Gilio
88288,"nan, nan, nan, nan, nan, nan, nan, Lloyd Bacon, nan, nan, nan, Valentine Davies, Valentine Davies, nan, nan"
88293,"John E. Hudgens, John E. Hudgens, John E. Hudgens, nan, nan, nan, nan, nan, nan, Trey Stokes"
88302,"Giorgi Shengelaia, Giorgi Shengelaia, nan, nan, nan"
88309,"Yves Boisset, nan, nan, nan, nan"
88318,"nan, nan, Tawnia McKiernan"
88320,"Zoltan Korda, nan, nan, Zoltan Korda, nan, nan"
88334,"Konrad Niewolski, Juliusz Machulski, nan, nan, nan, nan, nan, nan, nan"
88338,"Mark Griffiths, Mark Griffiths, nan, nan"
88348,"William Girdler, William Girdler, William Girdler, nan, nan, nan, nan"
88359,Aram Avakian
88375,"nan, Paul Magwood, Paul Magwood"
88376,"nan, nan, nan, Norman Taurog, nan, nan, nan"
88377,"Godfrey Ho, nan"
88390,"nan, nan, Jack Arnold, Mark Haggard, nan, nan, nan, nan"
88395,"nan, Valerio Zurlini, Valerio Zurlini, Valerio Zurlini, nan"
88418,"Christian Petzold, Christian Petzold"
88421,"Michael Snow, Michael Snow, Michael Snow, Michael Snow, Michael Snow, nan, nan, nan"
88423,Rolf de Heer
88435,"Seijun Suzuki, nan"
88451,"Franklin J. Schaffner, nan, nan, nan, nan"
88478,"Rob Sitch, Rob Sitch, nan, nan"
88486,"nan, nan, nan, nan, nan, Tonino Cervi"
88491,"Sergei Loban, nan"
88496,"nan, nan, nan, nan, Bob Fosse, Bob Fosse, Bob Fosse, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
88518,"Charles Philip Moore, nan"
88527,"Nagisa Ōshima, Nagisa Ōshima, nan, nan, nan"
88528,"Seijun Suzuki, nan, nan, nan, nan, nan, nan, nan, nan, nan"
88529,"Yoshishige Yoshida, nan, nan, nan, nan, nan, nan, nan, Yoshishige Yoshida"
88534,"Konstantin Bojanov, nan, Konstantin Bojanov"
88535,"Seijun Suzuki, nan, nan, nan, nan, nan, nan"
88557,Kunihiko Yuyama
88558,"Jack Lee, nan, nan, nan, nan, Sidney Hayers, nan, nan, nan"
88562,"nan, Masahiro Shinoda, nan, nan"
88564,"Sergey Bondarchuk, nan, nan, nan"
88573,"Pen-Ek Ratanaruang, Pen-Ek Ratanaruang, nan, nan, nan, nan, nan, nan"
88580,"Byron Mabe, nan"
88583,"Robert Mulligan, George Sherman, nan, nan"
88599,"Gabriel Rojas Vera, Gabriel Rojas Vera, nan, nan, nan, nan, nan, nan, nan, nan"
88609,"Ian Dalrymple, Humphrey Jennings, Humphrey Jennings, Stewart McAllister, Stewart McAllister, nan, Ken Cameron"
88641,"nan, nan, nan, nan, William A. Fraker, nan, nan, nan, nan, nan, Floyd Mutrux, Floyd Mutrux, nan, nan, nan"
88658,"Robert Dornhelm, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Bernt Amadeus Capra, nan, nan"
88665,"Piero Vivarelli, Piero Vivarelli, Ottavio Alessi"
88722,"Juha Wuolijoki, nan, nan, nan, Juha Wuolijoki, nan, nan, nan"
88727,"Karin Julsrud, nan, nan, nan, nan"
88737,"John Lawrence, Anthony M. Lanza, nan"
88744,Vadim Jendreyko
88751,"nan, nan, Eric Brevig, nan, nan, nan, Jennifer Flackett, Mark Levin, nan, nan, nan, nan, nan, nan"
88762,"Bob Clampett, nan, nan, nan, nan, nan, Bill Melendez"
88794,"Clint Eastwood, Clint Eastwood, nan, nan, Tom Stern, nan, Robert Lorenz, nan, nan, nan, nan, Dustin Lance Black, nan"
88811,"Hou Hsiao-hsien, nan"
88812,"nan, nan, Jack Conway, nan, nan, nan"
88818,Michael Lindsay-Hogg
88844,"nan, Urszula Antoniak, Urszula Antoniak, nan, nan, nan, nan, nan"
88860,"Šarūnas Bartas, Šarūnas Bartas"
88863,"Darin Scott, Darin Scott"
88865,"Taggart Siegel, nan, Taggart Siegel, nan, nan, nan, Taggart Siegel, Taggart Siegel"
88875,"Paul Newman, nan, nan"
88893,"Werner Herzog, nan, nan, nan, nan"
88905,"Jack Perez, Jack Perez, Jack Perez, nan, nan, nan, nan, nan"
88912,"nan, nan, Stanley Kramer, nan, John Cassavetes, nan, nan, nan, Gene Fowler Jr."
88920,"Brett Sullivan, Simon Phillips, nan, nan, nan, nan, Ben Elton, nan, Brett Sullivan"
88922,"nan, nan, nan, nan, Ho Meng-Hua, nan, nan"
88930,"nan, Sidney Sheldon, nan, Joseph Anthony"
88937,"Frank Packard, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
88947,"nan, nan, Luigi Vanzi, nan, nan, nan"
88949,"Julio Buchs, Julio Buchs, nan, nan"
88950,"Beverly Sebastian, Ferd Sebastian, Beverly Sebastian, Beverly Sebastian, Ferd Sebastian, Ferd Sebastian, Ferd Sebastian, nan"
88953,"nan, nan, nan, nan, Karel Kachyňa, Karel Kachyňa, nan, nan, nan, nan, nan, nan, nan"
89008,"nan, nan, Steven Fierberg, nan, Julian Farino, nan, nan, nan, nan, nan, nan, nan, nan"
89049,"Jean-Xavier de Lestrade, Jean-Xavier de Lestrade"
89056,"Carlo Ausino, nan"
89059,"Alan Crosland, nan, nan, nan, nan, Byron Haskin, nan, nan, nan, nan"
89065,"Asghar Farhadi, Asghar Farhadi, nan, nan, nan, nan, nan, nan"
89068,"Rodney McDonald, Phillip J. Roth, nan"
89070,"Vyacheslav Kaminsky, nan"
89072,"Don Schain, Don Schain, nan, nan"
89086,"nan, nan, nan, nan, Henry King, nan, Philip Dunne, Otto Brower, nan, nan, nan"
89092,Ray Milland
89116,"Takashi Koizumi, nan, nan, nan, nan"
89126,Felix Moeller
89145,"William Beaudine, nan, nan, nan"
89156,"Wojciech Smarzowski, nan, nan, nan"
89158,"nan, nan, nan, nan, nan, nan, Henry Levin, Henry Levin, nan, nan, nan, nan"
89183,Andy Anderson
89185,"Peter Howitt, Peter Howitt, nan, nan, nan"
89187,"nan, nan, Maurice Elvey, Maurice Elvey, nan, nan, nan"
89191,"Daniel Junge, Sharmeen Obaid-Chinoy"
89199,"Andy Warhol, Paul Morrissey, Paul Morrissey"
89237,"nan, nan, Rebecca Thomas, Rebecca Thomas, nan, nan, nan, nan, nan, nan"
89242,"Nathan H. Juran, nan, Nathan H. Juran, nan, nan, nan, nan"
89247,"Joan Espinach, Ricardo Ramón, nan"
89269,"Bradford May, nan"
89271,"Lina Chamie, Lina Chamie"
89280,"nan, nan, Dom Rotheroe, Dom Rotheroe, nan, nan"
89287,"Dominique Abel, Dominique Abel, Fiona Gordon, Fiona Gordon, Bruno Romy"
89292,"Martin Davidson, nan, nan, Rick Bieber, nan, nan, nan, nan, Andrzej Bartkowiak, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
89307,Christian I. Nyby II
89309,"nan, Cătălin Mitulescu, nan, nan, nan, nan, nan, nan, Ruxandra Zenide, nan, nan, nan"
89315,"Ferdinando Baldi, George Eastman"
89325,"nan, nan, Lawrence Kasdan, Lawrence Kasdan, Lawrence Kasdan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
89326,"nan, nan, nan, nan, nan, nan, nan, Aimee Lagos, Aimee Lagos, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
89330,"nan, Tapio Piirainen, Tapio Piirainen, nan"
89333,"Robert Leacock, nan"
89337,Jim McBride
89345,"nan, nan, nan, Ralph E. Portillo, Ralph E. Portillo, nan, nan"
89351,"Marc Lawrence, Marc Lawrence, Marc Lawrence, nan, nan, nan, nan, nan, nan"
89403,"James Bickert, James Bickert, James Bickert, nan, nan, nan, nan, James Bickert, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
89417,"Brian De Palma, nan"
89433,Benny Chan
89440,"nan, Radek Wegrzyn, nan"
89445,"Tobe Hooper, Tobe Hooper, Tobe Hooper, Tobe Hooper, nan"
89453,Vladan Nikolić
89455,"Fernando Meirelles, nan, nan, nan, nan, nan, nan"
89456,"Rachid Bouchareb, nan, nan, Bruno Dumont, Bruno Dumont"
89458,Keiichi Hara
89462,"Yasujirō Ozu, Yasujirō Ozu, nan, nan"
89463,"Richard Lang, nan, nan"
89481,Dominic Burns
89482,"nan, Daniel Calparsoro, Daniel Calparsoro, nan, nan, nan, nan"
89484,"Vincente Minnelli, nan, nan, nan"
89488,"nan, nan, Frank Strecker, nan, nan, Mary Cybulski, nan, nan, nan, nan, nan, nan, nan"
89492,"nan, Judd Apatow, Judd Apatow, nan, nan, Judd Apatow, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Phedon Papamichael, nan, nan, nan, nan, nan, nan, nan, nan"
89501,"nan, nan, Yoon Jong-bin, Yoon Jong-bin, nan, nan, nan, nan, nan, nan, nan, nan"
89522,Peter Duncan
89531,"Janez Burger, Janez Burger, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
89540,"Salvador Carrasco, Salvador Carrasco, Salvador Carrasco, nan, nan, nan, nan"
89547,"nan, Cedric Gibbons, nan, nan, nan, nan, nan, Gerald Mayer, nan, nan, nan, nan, nan, nan"
89551,"Ralph Smart, Ralph Smart, Ralph Smart, nan, nan"
89560,nan
89571,"Fred Zinnemann, Michael Austin, nan"
89573,"nan, nan, Harold D. Schuster, William Cameron Menzies, James Wong Howe, nan, nan, nan, Marcel Varnel, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
89581,"Harry Revier, Harry Revier"
89584,"Faruk Aksoy, nan, nan"
89587,"Eros Puglielli, Eros Puglielli, nan"
89591,"nan, nan, nan, nan, nan, nan, nan, Alberto Sciamma, Alberto Sciamma, nan, nan, nan, nan"
89593,"Harold Cronk, Harold Cronk, nan"
89595,Mark Hall
89602,"nan, Jonathan Demme, nan, Lewis Teague, nan, Allan Holzman, nan"
89604,"Barbara Bialowas, Barbara Bialowas, nan, nan"
89606,"Frank Capra, William T. Hurtz, Frank Capra"
89623,"Oh Seong-yun, nan"
89625,"Harun Farocki, nan, nan"
89638,"Paul Sen, nan"
89645,"William Beaudine, nan, nan, nan"
89647,"nan, nan, nan, nan, Noel M. Smith, nan, nan, nan"
89651,"nan, Fernando Di Leo, Fernando Di Leo, nan, nan, nan, nan, nan, nan"
89652,"Massimo Dallamano, Massimo Dallamano, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
89656,"Jack Fisk, nan, nan, nan, Barry Pollack, Barry Pollack, nan"
89659,"Nick Millard, Nick Millard"
89662,"nan, nan, nan, Edward L. Cahn, nan, nan, nan, nan, nan, nan, nan, nan, nan"
89670,"Joona Tena, Joona Tena, Pekka Lehtosaari, nan"
89681,"Fernando E. Solanas, Fernando E. Solanas, Fernando E. Solanas, Fernando E. Solanas, Octavio Getino, Octavio Getino, nan, nan, nan, nan, nan"
89688,"Margot Benacerraf , Margot Benacerraf "
89691,"nan, nan, nan, Chris Sparling, nan, David Brooks, nan, nan"
89702,"nan, nan, nan, nan, Jack Donohue, nan"
89704,"nan, Werner Herzog, Werner Herzog, nan, nan, Dmitry Vasyukov, Dmitry Vasyukov"
89708,"nan, nan, Ron Fricke, Ron Fricke, nan, nan, nan"
89720,"Chris Munger, nan, nan, Henning Schellerup, nan, nan, nan, nan, Maria Lease"
89722,Andrey Iskanov
89723,"nan, Allan Dwan, nan, nan"
89738,"nan, Fraser Clarke Heston, nan, Fraser Clarke Heston, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Fraser Clarke Heston"
89743,William Asher
89750,Léa Pool
89751,"Paul Frees, Paul Frees"
89756,"nan, nan, Matt Dorff, nan"
89757,Joseph Mangine
89763,"Charles R. Rondeau, nan, nan, nan, nan, nan, Daniel Haller, nan, nan, nan"
89774,Mike Mills
89785,"nan, Beate Mainka-Jellinghaus, Alexander Kluge, Alexander Kluge, Alexander Kluge, Edgar Reitz, nan, nan, nan, nan, nan"
89800,"Akihiko Shiota, nan"
89816,"Chuck Jones, Maurice Noble, Chuck Jones, nan, Frank Tashlin, Ben Washam, nan, Phil Roman, nan, nan, Frank Tashlin, nan, Irv Spector"
89817,"nan, Michele Massimo Tarantini, Michele Massimo Tarantini, nan, nan, nan, nan, nan, nan"
89823,"Krzysztof Kieślowski, Jerzy Stuhr, nan, nan, nan"
89825,"nan, Masaya Fujimori, Masaya Fujimori, nan, nan, nan, Takashi Nakamura, nan, nan"
89847,"Frankie Latina, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
89857,"Matt Walsh, Matt Walsh, Matt Walsh, nan, nan, nan, nan, nan, nan, nan"
89861,"nan, nan, Gary Sinyor, Gary Sinyor, Gary Sinyor, nan, nan, nan"
89868,"Karl Zwicky, nan, Karl Zwicky, nan, nan, nan, nan, nan, nan"
89870,"Diane Paragas, Diane Paragas, Diane Paragas, Diane Paragas, Nelson George, Nelson George, Nelson George, nan, nan, nan, nan, nan, nan"
89872,"nan, nan, nan, Susan Seidelman, nan, nan, nan, nan, nan, nan"
89873,"Steven Cantor, nan, nan, Marc H. Simon, Marc H. Simon, Matthew Makar, nan, nan, nan, nan"
89874,"nan, Bess Kargman, nan, nan, Bess Kargman, nan, Bess Kargman, nan, nan, nan"
89877,"Niels Nørløv Hansen, nan, nan, nan"
89883,"nan, nan, Brady Kiernan, Brady Kiernan, nan, nan, nan, nan, nan, nan"
89888,"Michael Feifer, nan, Peter Sullivan, nan, nan, nan, nan, nan, nan, nan"
89904,"Robert Kurtzman, nan, nan, Robert Kurtzman"
89909,"nan, Roger Corman, nan, Fritz Kiersch, nan, nan"
89921,"Jean-Marie Pallardy, nan, nan, Bruno Zincone, nan, Jean-Marie Pallardy, Jean-Marie Pallardy"
89924,"Arch Hall Sr., Arch Hall Sr., nan, Joseph V. Mascelli, Ray Dennis Steckler, nan, Joe Thomas, nan, Anthony M. Lanza, nan"
89931,"Roger Corman, Maurice Smith, nan, nan, Miklós Lente"
89984,"nan, nan, nan, Roscoe 'Fatty' Arbuckle, nan, nan, Paul Sloane, nan, nan"
89992,Kong Yeung
89993,"nan, nan, Robert C. Dertano, Robert C. Dertano, Robert C. Dertano, nan, nan"
89995,"nan, nan, nan, nan, nan, nan, Herbert J. Leder, Herbert J. Leder, Herbert J. Leder, nan"
89998,"nan, Arthur Pierson, nan, Hollingsworth Morse, nan, nan, nan, nan, nan, nan, nan, nan, nan"
90001,"Fyodor Khitruk, nan, Fyodor Khitruk, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Геннадий Сокольский, nan, nan"
90015,"Massimo Dallamano, nan, nan, nan, nan, nan"
90019,"Stelvio Massi, Franz Antel, Stelvio Massi, nan, Franz Antel, nan, nan, nan, nan, nan, nan"
90029,"Guido Zurli, nan, Dick Randall, nan"
90030,"nan, nan, nan, Irvin Berwick, nan, nan"
90034,"Wladyslaw Starewicz, Irene Starewicz, nan, nan, nan, Irene Starewicz, Wladyslaw Starewicz, nan, Irene Starewicz, Wladyslaw Starewicz, nan, nan, nan"
90041,Michael Snow
90052,"nan, nan, nan, Rodney Gibbons, nan, nan"
90056,"Wladyslaw Starewicz, Wladyslaw Starewicz, nan"
90061,nan
90063,"Juan Padrón, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
90079,"Leon Capetanos, Lewis Teague, Leon Capetanos"
90086,"Daniel Haller, Charles B. Griffith"
90092,"Enzo G. Castellari, nan, nan, nan, nan, nan, nan, nan, nan"
90094,"Michele Lupo, nan, nan, nan, nan, nan"
90100,"nan, nan, nan, nan, Stelvio Massi, Stelvio Massi, nan, nan, nan, nan, nan, Sergio Rubini"
90110,"nan, Charles Swenson, Charles Swenson, nan, nan, nan, nan, nan"
90118,"Trevor Martin, nan, nan, nan, nan, Casey Walker, nan, nan, nan, Casey Walker"
90120,Danny Draven
90121,"Howard R. Cohen, Cirio H. Santiago, Cirio H. Santiago, nan, nan, nan, nan, nan, nan, nan, nan"
90122,"Michael Knowles, Michael Knowles, nan"
90125,"Kevin Macdonald, nan, nan, nan, nan"
90147,"Johnnie To, nan, Yau Nai-Hoi, nan, nan, Johnnie To, nan, nan"
90148,"Betty Kaplan, nan, nan"
90164,"nan, nan, Franco Prosperi, nan, Federico Moccia, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
90171,"nan, nan, Marcelo Piñeyro, Marcelo Piñeyro, nan, Miguel Cohan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
90214,"nan, Mark Joffe"
90228,"nan, nan, nan, nan, nan, Pierre Étaix, Pierre Étaix, nan, nan, nan"
90231,"Erwin van den Eshof, Martijn Smits"
90272,Wladyslaw Starewicz
90291,"Martin Kemp, Martin Kemp, nan, nan, nan, nan, nan, nan, nan, nan"
